2041,Style: A-Line DressDesign: PlainFabric: CottonLength: MaxiNeckline: SquareSleeve Length: Sleeveless
2042,Style: Pencil DressDesign: PrintFabric: CrepeLength: MidiNeckline: High NeckSleeve Length: Short Sleeve
2043,"Showing off romantic ruffles and tasteful tiers, this beautiful midi dress needs no introduction. Its structured bodice and slender spaghetti straps contrast ethereally with a skirt that swishes elegantly as you move.Style: Full Skirted DressFabric: TulleLength: MidiNeckline: V NeckSleeve Length: Strappy"
2044,"A wrap dress is a wardrobe classic. Crafted to elegantly flatter, this style drapes across the bust and ties at the waist. Allowing for ease of movement with the wrapover skirt, it also shows a hint of skin for added allure. The collared detail and fitted cuffs make for smart finishing touches..Expertly designed for those 53"" and under, our Petite pieces are perfectly proportioned for a smaller frame using shorter lengths.Style: DressDesign: PrintFabric: Viscose MorrocainLength: MidiNeckline: WrapSleeve Length: Long SleeveThis garment is part of our READY FOR THE FUTURE rangeIt is made with responsibly sourced viscose, helping to protect our world's forests.Find out more about our material goalsReady For The Future Guidelines"
2045,"After-dark luxe is effortless with this midi dress. Crafted in a stunning fabric that'll hug to every contour, the piece offers a flattering shape with its pencil-fit cut, that skims your waist and hips, alongside an angel sleeve detail, that'll flare elegantly away from the arms. Finish off with simple diamante studs and let your figure shine.Style: Pencil DressDesign: MetallicFabric: JerseyLength: MidiNeckline: CrewSleeve Length: Short Sleeve"
2046,Style: DressDesign: LeopardFabric: VelvetLength: MidiNeckline: CowlSleeve Length: Sleeveless
2047,"Boldly framed with an enlivened ruffled neckline, this midi dress is imbued with a confident sense of voluminous form. Composed from sculpting scuba, it has a V-neckline and vented hem that calls for a soaring stiletto heel. Boasting an assured sense of elevated modernity, reserve this special piece for the most memorable of moments.Style: Fit & Flare DressFabric: ScubaLength: MidiNeckline: V NeckSleeve Length: SleevelessThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines"
2048,"This silky dress was made for red carpet moments. Lined with tonal buttons that give way to a seductive hem split, it nods to Nineties slip styles and features a subtle cowl neckline and slender spaghetti straps.Style: Fit & Flare DressFabric: SatinLength: MaxiNeckline: CowlSleeve Length: Strappy"
2049,None
2050,"After-dark luxe is effortless with this midi dress. Crafted in a stunning fabric that'll hug to every contour, the piece offers a flattering shape with its pencil-fit cut, that skims your waist and hips, alongside an angel sleeve detail, that'll flare elegantly away from the arms. Finish off with simple diamante studs and let your figure shine.Expertly designed for those size 18 and above, our curve collection is perfectly proportioned to ensure you look stylish at every shape.Style: Pencil DressDesign: MetallicFabric: JerseyLength: MidiNeckline: CrewSleeve Length: Short Sleeve"
2051,Special days call for layers of romantic ruffles to set the scene. This gorgeous mesh dress shows off cascades of semi-sheer fabric for a dreamy finish befitting your big day.Style: Midi DressDesign: PlainFabric: MeshLength: MidiNeckline: CrewSleeve Length: Sleeveless
2052,Style: Knitted DressDesign: PlainFabric: KnittedLength: MidiNeckline: Roll NeckSleeve Length: Long Sleeve
2053,Style: Knitted DressDesign: PlainFabric: KnittedLength: MidiNeckline: CrewSleeve Length: Long Sleeve
2054,"Undeniably elegant, this crinkle chiffon midi dress plays with different textures. Fluttery, layered sleeves add a touch of ethereal whimsy to the V-neckline and swishy midi skirt.Expertly designed for those size 18 and above, our plus size collection is perfectly proportioned to ensure you look stylish at every shape.Style: DressFabric: ChiffonLength: MidiNeckline: SweetheartSleeve Length: Cap Sleeve"
2055,Style: Smock DressFabric: SatinLength: MiniNeckline: High NeckSleeve Length: Long Sleeve
2056,Style: Jumper DressFabric: KnittedLength: MidiNeckline: BardotSleeve Length: Long Sleeve
2057,"Sculpting scuba fabric lends a sporty touch to the classic shape of our modern midi. Defined by its colour-blocked hem and sleek, sleeveless silhouette, it makes a fitting choice for minimal dressers. Practical side pockets add to its fresh appeal.Style: Fit & Flare DressDesign: StripesFabric: ScubaLength: MidiNeckline: Racer NeckSleeve Length: Sleeveless"
2058,Style: Fit & Flare DressFabric: LaceLength: MidiNeckline: CrewSleeve Length: Short Sleeve
2059,Style: Fit & Flare DressFabric: LaceLength: MidiNeckline: StrappySleeve Length: Strappy
2060,"Add romance to classic Bardot silouette. Beautifully adorned with eye-catching florals, this dress is the epitome of feminity. It also features delicate shoulder straps, a frill-laden bodice and a tiered-hem midi skirt. Team with black heels to elevate the piece for after dark.Style: A-Line DressDesign: PrintFabric: OrganzaLength: MaxiNeckline: BardotSleeve Length: Strappy"
2061,"Imbued with a beautifully bohemian feel, this ruffle-trimmed midi dress is the perfect day-to-night number. Its broderie detailing and tiered hem lend artisanal allure to any occasion.Style: Smock DressFabric: BroderieLength: MidiNeckline: High NeckSleeve Length: Long Sleeve"
2062,"The Grecian-style drape and opulently beaded trims of this pleated dress nod to a regal sense of glamour. Fitted with halter-neck straps and a moulded, sweetheart bodice, this dreamy piece is pretty perfect for a sun-drenched party or balmy evening cocktails.Style: Mini DressDesign: PlainFabric: Fancy FabricLength: MiniNeckline: HalterneckSleeve Length: Sleeveless"
2063,"Instant glamour, guaranteed. With a polished pencil silhouette, demure Bardot neckline and luxe lace all over, this sophisticated midi dress ticks all the right boxes for smart soirees. Anchor the textured finish with understated accessories and a smile.Style: Pencil DressFabric: LaceLength: MidiNeckline: BardotSleeve Length: 3/4 Sleeve"
2064,Style: Pencil DressFabric: CrepeLength: MidiNeckline: CrewSleeve Length: Short Sleeve
2065,"Hero your silhouette with this slinky jersey dress. It shows off a textured, wrap-over skirt, flared sleeves and a demure midi length perfect for more formal parties. Dress it up with sparkling crystal accessories for after dark.Style: Pencil DressDesign: PlainFabric: ItyLength: MidiNeckline: High NeckSleeve Length: Short Sleeve"
2066,"Ruffle up a beautiful beachside look with this airy cover-up. Detailed with romantic ruffled sleeves and a gathered waistline, it adds a dash of opulence to your favourite swimwear looks. Accent the V-neckline with delicate gold chains to show off sun-kissed skin whilst relaxing poolside.Style: Beach DressFabric: GeorgetteNeckline: V Neck"
2067,"The shirt dress, but elevated. Crafted from sumptuous satin with a ditsy print, this versatile piece works from the office to after-hours. It shows off a sharply pointed collar, button closures and a neat waist tie to subtly define the silhouette.Style: Shirt DressDesign: PrintedFabric: SatinLength: MidiNeckline: V NeckSleeve Length: Long Sleeve"
2068,Style: Pencil DressDesign: PlainFabric: CrepeLength: MidiNeckline: V NeckSleeve Length: Short Sleeve
2069,"Live out your Nineties style dream in this silky satin slip dress. Detailed with a draped cowl neckline and slender spaghetti straps, this slinky, curve-skimming design is sure to turn heads at every summer soiree.Expertly designed for those 53"" and under, our Petite pieces are perfectly proportioned for a smaller frame using shorter lengths.Style: Slip DressDesign: PlainFabric: SatinLength: MidiNeckline: CowlSleeve Length: SleevelessThis garment is part of our READY FOR THE FUTURE rangeIt is made with responsibly sourced viscose, helping to protect our world's forests.Find out more about our material goalsReady For The Future Guidelines"
2070,"Live out your Nineties style dream in this silky satin slip dress. Detailed with a draped cowl neckline and slender spaghetti straps, this slinky, curve-skimming design is sure to turn heads at every summer soiree.Expertly designed for those size 18 and above, our plus size collection is perfectly proportioned to ensure you look stylish at every shape.Style: Slip DressDesign: PlainFabric: SatinLength: MidiNeckline: CowlSleeve Length: SleevelessThis garment is part of our READY FOR THE FUTURE rangeIt is made with responsibly sourced viscose, helping to protect our world's forests.Find out more about our material goalsReady For The Future Guidelines"
2071,Romantic ruffles are always a good idea. Take this chic cotton dress as an elegant example - its fit-and-flare shape and cutwork layers make it an appealing option for your next spring soiree.Style: Midi DressDesign: PlainFabric: CottonLength: MiniNeckline: Round NeckSleeve Length: Short Sleeve
2072,"Perfect for balmy spring/summer events, this mini shift dress will ensure all eyes are on you. It is completed with a round neck, a sleeveless design and a sequin embellishment in a contemporary animal pattern.Style: Shift DressDesign: AnimalFabric: LaceLength: MiniSleeve Length: Sleeveless"
2073,"This vibrant bright-blue maxi dress was made for lovers of vivid colour. It features an elegant wrap-over bodice and a flowing, floor-length skirt, further adding to its opulent sense of occasion.Style: Full Skirted DressDesign: Colour BlockFabric: GeorgetteLength: MaxiNeckline: WrapSleeve Length: Strappy"
2074,"A true sartorial gem, our pretty floralprint swing dress comes punctuated with sparkling crystals at the collar and features a ladylike bow and neatly buttoned cuffs. Wear it everywhere, from weekdays to the weekend.Style: Smock DressFabric: GeorgetteLength: MidiNeckline: WrapSleeve Length: Long SleeveThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines"
2075,"This maxi dress is ready for celebrating. On-trend thanks to its '90s inspired minimal styling, this slinky satin gown features thin shoulder straps, (adjustable - for ultimate comfort), a cowl neckline, thigh-high split and an ankle-grazing maxi length. Finish with metallic heels and hit the dancefloor.Style: Slip DressFabric: SatinLength: MaxiSleeve Length: Strappy"
2076,"Flirty frills lend this swishy midi dress a feminine feel. Detailed with a V-neck and gently puffed sleeves, it looks chic from desk to dinner, and beyond.Style: Fit & Flare DressDesign: AnimalFabric: SatinLength: MidiNeckline: V NeckSleeve Length: Long Sleeve"
2077,None
2078,"A classic midi dress never ever dates. Just as iconic as you, this one features an ultra-flattering wrap-over V-neck bodice and a pretty floral embroidered skirt.Style: Shift DressDesign: FloralFabric: Fancy FabricLength: MidiNeckline: V NeckSleeve Length: Short Sleeve"
2079,None
2080,None
2081,"Embrace a softly feminine look in this gauzy printed mini dress. It shows off a sultry open back, gently puffed semi-sheer sleeves and a tiered skirt that swishes pleasingly with every single step.Style: Mini DressFabric: MeshLength: MiniNeckline: CrewSleeve Length: 3/4 SleeveThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines"
2082,Style: Bodycon DressDesign: AnimalFabric: JerseyLength: MidiNeckline: SquareSleeve Length: Long Sleeve
2083,None
2084,"Prepare to go dotty for this gorgeous floral polka-print mini dress. Detailed with pretty puff sleeves and a matching belt, its retro charm and fun-loving vibe make it the perfect plus-one for your next party.Style: Mini DressDesign: FloralFabric: JacquardLength: MiniNeckline: CrewSleeve Length: Short Sleeve"
2085,"Create a show-stopping moment in this mini dress. Featuring a dramatic row of organza ruffles at the one-shoulder neckline, this pencil-cut piece beautifully heroes the figure with its ultra-fitted ponte fabrication. Style with ultra-high heels to ensure all eyes are on you this occasion season.Style: Bodycon DressDesign: PlainFabric: Ponte RomaLength: MiniNeckline: One ShoulderSleeve Length: Sleeveless"
2086,"Bring all the glamour with our mini snake print dress. It boasts a round neck, puff sleeves and a fitted silhouette that hugs the figure. Style it with maxi earrings and your favourite stiletto heels for a statement look.Style: Bodycon DressDesign: SnakeFabric: VelvetLength: MiniNeckline: CrewSleeve Length: Long Sleeve"
2087,A '90s-style cowl neckline adds impactful allure to this simply cut mesh midi dress. Its slim straps and draped silhouette make it an understated - but always elegant - choice for after dark.Style: Slip DressDesign: PlainFabric: MeshLength: MidiNeckline: CowlSleeve Length: Strappy
2088,Style: Pencil DressDesign: PlainFabric: Scuba CrepeLength: MiniNeckline: CrewSleeve Length: Short Sleeve
2089,"Bold prints are the new neutrals, as perfectly proven by this prettily patterned midi dress. Detailed with gently puffed sleeves and a vibrant motif, this airy design makes light work of party dressing.Style: Full Skirted DressFabric: MeshLength: MidiNeckline: V NeckSleeve Length: Long SleeveThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines"
2090,"Ladylike dressing has never looked so good. Blending a ditsy floral print with gauzy mesh and a shirred bodice, this long-sleeved midi makes an ultra-feminine choice for date night or drinks with the girls. Temper the busy pattern with all-black extras for a sleek finish.Style: Fit & Flare DressFabric: MeshLength: MidiNeckline: SquareSleeve Length: Long SleeveThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines"
2091,"Style: A-Line DressFabric: Viscose MorrocainLength: MidiNeckline: V NeckSleeve Length: Short SleeveThis garment is part of our READY FOR THE FUTURE rangeIt is made with responsibly sourced viscose, helping to protect our world's forests.Find out more about our material goalsReady For The Future Guidelines"
2092,"With its gently flowing silhouette and unique asymmetric shoulder detail, this jersey pencil dress makes a feminine choice for special soirees. It skims over the figure for a modest look and ends demurely at knee length to show off polished pins to perfection.Style: Pencil DressDesign: PlainFabric: ItyLength: MidiNeckline: One ShoulderSleeve Length: SleevelessThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines"
2093,"A dress ready to stand out. Clad with a statement geo print, this printed jersey number features a flattering boat neck, long sleeves and calf-grazing skirt Style: Slip DressFabric: JerseyLength: MidiNeckline: CrewSleeve Length: Long Sleeve"
2094,Style: Jumper DressFabric: KnittedLength: MidiNeckline: High NeckSleeve Length: Long Sleeve
2095,"With an irresistible vintage vibe, this velvety midi dress makes a refined choice for both work and the weekend. Its square neckline and figurehugging silhouette lend a modern twist to this ultracovetable design.Style: Bodycon DressFabric: MeshLength: MidiNeckline: V NeckSleeve Length: Long SleeveThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines"
2096,None
2097,Style: Maxi DressDesign: PlainFabric: SatinLength: MaxiNeckline: SquareSleeve Length: Sleeveless
2098,None
2099,Style: Mini DressFabric: Sequin
2100,Style: Full Skirted DressFabric: Jacquard
2101,None
2102,Style: Fit & Flare DressFabric: LaceLength: MidiNeckline: CrewSleeve Length: Short SleeveThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines
2103,Style: Full Skirted DressFabric: JacquardLength: MidiNeckline: HalterneckSleeve Length: Sleeveless
2104,Style: Pencil DressDesign: PlainFabric: YepkaLength: MidiNeckline: V NeckSleeve Length: Strappy
2105,Style: A-Line DressFabric: TulleLength: MaxiNeckline: HalterneckSleeve Length: Sleeveless
2106,Style: A-Line DressDesign: PlainFabric: Hand StitchLength: MaxiNeckline: V NeckSleeve Length: Strappy
2107,Style: Bodycon DressFabric: PonteLength: MidiNeckline: CrewSleeve Length: Short Sleeve
2108,Style: Pencil DressFabric: Joules CrepeLength: MidiSleeve Length: Cap SleeveThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines
2109,Plus Size Sparkle Jacquard Halter Neck Pencil Dress
2110,Style: Shirt DressFabric: LaceLength: MidiNeckline: CollaredSleeve Length: Short Sleeve
2111,Style: Pencil DressFabric: YepkaLength: MidiNeckline: BandeauSleeve Length: Sleeveless
2112,Style: A-Line DressDesign: PlainFabric: YepkaLength: MidiNeckline: V NeckSleeve Length: Long Sleeve
2113,"Give boring knits the cold shoulder in favour of this dazzling design. Boasting embellished cut-outs for an unexpected dash of glamour, this slinky jumper dress adds instant pizzazz to any knitwear collection.Style: Jumper DressFabric: KnittedLength: MidiNeckline: High NeckSleeve Length: Long Sleeve"
2114,Style: Midi DressDesign: PlainFabric: GeorgetteLength: MidiNeckline: CrewSleeve Length: Long Sleeve
2115,"A sleek option for evening plans, this longsleeved maxi dress exudes abstract elegance. Slinky jersey material drapes into a crossover design, revelling a slit on the knee. This daring dress also features a cut out detail across the chest. Style with strappy heels for a smooth dinner date look. Style: Bodycon DressFabric: ItyLength: MaxiNeckline: CrewSleeve Length: Long SleeveThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines"
2116,Style: Pencil DressFabric: YepkaLength: MaxiNeckline: HalterneckSleeve Length: Sleeveless
2117,"Shimmer and shine all night long. This opulent organza wrap dress combines a painterly floral print with puff sleeves and a lightweight, gauzy finish. A slender tie bow anchors the full skirt and feminine wrap front, to beautifully striking effect.Expertly designed for those size 18 and above, our plus size collection is perfectly proportioned to ensure you look stylish at every shape.Style: Wrap DressFabric: OrganzaLength: MidiNeckline: WrapSleeve Length: Short Sleeve"
2118,"Presenting Coast x Norman Hartnell: A Style Legacy. With his world-renowned designs worn by the Queen to stars of the Golden Age of Hollywood, Sir Norman Hartnell's exquisite couture designs have left an undisputable style legacy.An exclusive collection that marks history in the making, this Coast x Norman Hartnell dress is a beautiful tribute to his most iconic styles. Crafted out of a luxe jacquard fabrication, the piece features a woven bodice, keyhole detail, nipped-in waist and a full, flared skirt. Diamante detail on the shoulder straps offers a regal touch.Expertly designed for those size 18 and above, our plus size collection is perfectly proportioned to ensure you look stylish at every shape.Style: A-Line DressDesign: PatternedFabric: JacquardLength: MidiNeckline: SweetheartSleeve Length: Strappy"
2119,Style: Fit & Flare DressFabric: MeshLength: MiniNeckline: High NeckSleeve Length: Sleeveless
2120,Style: Full Skirted DressFabric: TulleLength: MaxiNeckline: BardotSleeve Length: Long Sleeve
2121,"A covetable confection of a party dress, this embellished midi combines three dimensional floral posies with a sharp V-neck bodice and demure mid-calf skirt. Equipped with a semi-sheer mesh overlay made for twirling, it strikes a romantic note at your next wedding.Expertly designed for those size 18 and above, our plus size collection is perfectly proportioned to ensure you look stylish at every shape.Style: DressFabric: MeshLength: MidiNeckline: V NeckSleeve Length: SleevelessThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines"
2122,"Dance the night away in this gorgeous midi wrap dress. Channelling retro ?70s style with its flared silhouette and vibrant print, it features a deep V neckline and fitted belt for a figure flattering finish.Style: Wrap DressDesign: AbstractFabric: GeorgetteLength: MaxiNeckline: WrapSleeve Length: Long SleeveThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines"
2123,Style: Bardot DressFabric: Twill
2124,Style: Shift DressFabric: Hand StitchLength: MiniNeckline: CrewSleeve Length: Short Sleeve
2125,Style: Pencil DressFabric: YepkaLength: MidiNeckline: Round NeckSleeve Length: Cap Sleeve
2126,"Imbued with the whimsical elegance of bohemian-infused aesthetics, this bold midi dress presents a harmonised composition with bold allure. Styled with contemporary shirt styling (formed by a sharp point collar, dramatic puff sleeves and a fitted waist), it's punctuated with polished gold tone buttons throughout. Enlivened with dimensional broderie anglaise detailing, style this piece with classic leather accessories for a timeless effect.Style: Shirt DressFabric: LaceLength: MidiNeckline: CollaredSleeve Length: Short Sleeve"
2127,"Cut a romantic silhouette in this crinkled chiffon midi dress. Slender sleeves, a ladylike midi length and fitted bodice guarantee endless glamour. COAST x HITCHED Specially selected by Hitched, the UK’s most popular wedding planning website, this elegant design is part of the exclusive Coast x Hitched Edit which makes wedding shopping utterly effortless. Whether you’re seeking trend-led bridal dresses, styles for bridesmaids or the perfect wedding-guest dress, look no further. Style: Full Skirted DressDesign: PlainFabric: ChiffonLength: MidiNeckline: SweetheartSleeve Length: Sleeveless"
2128,"Blooming botanicals take centre stage on the ornate form of this boldly feminine midi dress. Appearing in the lustrous depth of captivating jacquard - boasting intricate metallic threading throughout - it has a full skirt that nods to cinematic silhouettes with the confident, contemporary allure of an asymmetric hem. Contrasting its voluminous folds with a V-neckline and fitted waist, this sleeveless number is masterful in its unapologetic contrasts.Expertly designed for those 5'3"" and under, our Petite pieces are perfectly proportioned for a smaller frame using shorter lengths.Style: Full Skirted DressDesign: FloralFabric: JacquardLength: MidiNeckline: Round NeckSleeve Length: Sleeveless"
2129,"A dress to dream about. Perfectly fitting for your special day, it features romantically draped ruffles that sweep across the skirt along with antique-inspired lace trims. It nods to the romance of another era, skimming the form beautifully with its scooped V-neckline and alluring asymmetric hem.Style: Slip DressDesign: PlainFabric: GeorgetteLength: MaxiNeckline: V NeckSleeve Length: Strappy"
2130,"Combining two styles in one, this unique midi dress shows off an asymmetric hemline and graphic, colour-pop pattern. A wearable work of art, this statement piece is sure to turn heads.Expertly designed for those 5'3"" and under, our Petite pieces are perfectly proportioned for a smaller frame using shorter lengths.Style: Full Skirted DressFabric: TwillLength: MidiNeckline: CrewSleeve Length: Sleeveless"
2131,Style: Skater DressDesign: MetallicFabric: Fancy FabricLength: MidiNeckline: WrapSleeve Length: Short Sleeve
2132,Style: Full Skirted DressDesign: SpotsFabric: JacquardLength: MidiNeckline: WrapSleeve Length: Short Sleeve
2133,Style: A-Line DressDesign: PlainFabric: GeorgetteLength: MidiNeckline: V NeckSleeve Length: 3/4 Sleeve
2134,Style: Pencil DressFabric: Hand StitchLength: MiniNeckline: CrewSleeve Length: Long Sleeve
2135,Style: Bodycon DressFabric: YepkaLength: MiniNeckline: SquareSleeve Length: Long Sleeve
2136,"Elevate dressing for your social calendar with this midi dress. Crafted with a corsetry-inspired sweetheart-neck bodice, the piece promises a beautiful silhouette all event long. Nipping in effortlessly at the waist, the dress flares out into a feminine full-skirted style. Plus, all-over floral embroidery offers a stunning final touch. Accessorise with feather-trimmed gloves to exude flawless Old Hollywood styling.Style: Full Skirted DressFabric: LaceLength: MidiNeckline: SweetheartSleeve Length: Sleeveless"
2137,None
2138,Style: Shift DressDesign: Front PlacementFabric: GeorgetteLength: MiniNeckline: V NeckSleeve Length: Short Sleeve
2139,"Channel a bohemian fantasy in this lace-trimmed mini dress. Cream tones contrast beautifully with its soft floral print, while black lace details add a dramatic edge. A tiered hemline and balloon sleeves provides a rustic charm, juxtaposed by the sultry addition of a plunge neckline.Style: A-Line DressDesign: FloralFabric: Hand StitchLength: MidiNeckline: V NeckSleeve Length: Short Sleeve"
2140,"Embrace your moment in the spotlight in this dress. Crafted with a princess-cut silhouette with a fitted bodice and full floor-length skirt, this gown is perfect for any formal occasion. Accented by a glistening sequin trim, the piece comes complete with cut-out detail and an open back ? for dramatic effect.Expertly designed for those 5'3"" and under, our Petite pieces are perfectly proportioned for a smaller frame using shorter lengths.Style: A-Line DressDesign: PlainFabric: GeorgetteLength: MaxiNeckline: V NeckSleeve Length: SleevelessThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines"
2141,"Easy, carefree and beautiful. This dress is all about effortless day-to-night style. Designed in a flowing smock style that flares out at the bust, you'll have this breezy number on repeat. Billowing sleeves and a piped button front are ultra-stylish finishing touches.Style: Smock DressFabric: GeorgetteLength: MidiNeckline: V NeckSleeve Length: Long Sleeve"
2142,"Expertly draped to exquisitely complement your form, this ethereal maxi dress makes a romantic impression on your big day. Layered with semi-sheer fabric that's been intricately embroidered with beautiful floral motifs, it nods to vintage styles from a more romantic era.Style: A-Line DressDesign: PlainFabric: GeorgetteLength: MaxiNeckline: CrewSleeve Length: 3/4 Sleeve"
2143,"Trailing peonies add tantalising texture to this artfully embroidered midi dress. It skims the form beautifully, combining a flowing midi skirt with fluttering sleeves and a cinched-in waistline.This garment is part of our READY FOR THE FUTURE range.Find out more about our material goals."
2144,None
2145,Style: Fit & Flare DressDesign: PlainFabric: PonteLength: MaxiNeckline: CrewSleeve Length: Long Sleeve
2146,Style: A-Line DressDesign: PlainFabric: Hand StitchLength: MaxiNeckline: ScoopSleeve Length: Long Sleeve
2147,Style: Fit & Flare DressDesign: FloralFabric: ScubaLength: MidiNeckline: Racer NeckSleeve Length: Sleeveless
2148,Style: Fit & Flare DressFabric: Hand StitchLength: MiniNeckline: High NeckSleeve Length: Long Sleeve
2149,None
2150,"The lustrous depth of satin is elevated further with the captivating construction of this statement-making midi dress. A bold composition that scintillates with tactile depth, it balances a wrapped, asymmetric neckline with the soft pleats of a tulip-shaped skirt. Pair this piece with gold wrap stilettos that offset the molten warmth of its colour palette.Style: Pencil DressFabric: SatinLength: MidiNeckline: One ShoulderSleeve Length: Strappy"
2151,"Opt for a retro look with this stunning halterneck dress. A modern take on a classic, this piece is forever stylish with its halterneck V-neck bodice and '50s-style full mid-length skirt. The detail in the form of an open cross-back adds an on-trend touch. Embrace off-the-era styling and pair with statement costume jewellery.Style: Shift DressDesign: PrintFabric: CottonLength: MidiNeckline: V NeckSleeve Length: Sleeveless"
2152,Style: Midi DressFabric: MeshLength: MidiNeckline: V NeckSleeve Length: Long Sleeve
2153,"Swap your LBD for this daring design. Printed all over with a bold leopard motif, it's sure to turn a few heads. We love the gently puffed long sleeves, flattering V-neckline and seamed detailing that contours the bust, and we're pretty sure you will too.Style: Fit & Flare DressDesign: AnimalFabric: Fancy FabricLength: MidiNeckline: V NeckSleeve Length: Long Sleeve"
2154,"A gorgeous choice for your bridesmaid look, this flowing tulle maxi dress sweeps elegantly up the aisle and features a feminine halter neckline, front cutout and fitted waistband to cinch in your silhouette. The open back looks beautifully romantic as you sweep past wedding guests.Style: A-Line DressFabric: MeshLength: MaxiNeckline: HalterneckSleeve Length: SleevelessThis garment is part of our READY FOR THE FUTURE rangeIt is made with recycled polyester.Find out more about our material goalsReady For The Future Guidelines"
2155,Nothing says party season quite like a splash of velvet. Our designers have upped the ante with a bold animal print and unexpected halter neckline - add sky-high heels to send this dramatic look soaring.Style: Bodycon DressDesign: AnimalFabric: VelvetLength: MiniNeckline: HalterneckSleeve Length: Sleeveless
2156,Style: Full Skirted DressDesign: FloralFabric: MeshLength: MidiNeckline: V NeckSleeve Length: Strappy
2157,Style: Fit & Flare DressFabric: CrepeLength: MaxiNeckline: HalterneckSleeve Length: Strappy
2158,Style: Pencil DressFabric: SequinLength: MiniNeckline: High NeckSleeve Length: Cap Sleeve
2159,Style: Pencil DressDesign: PlainFabric: Hand StitchLength: MidiNeckline: BandeauSleeve Length: Sleeveless
2160,"Borrow from the 1950s in our divinely feminine dress. Detailed with puff sleeves, a V-neck bodice and metallic floral print, this full-skirted number is sure to wow at special occasions. Spin around to let the unexpected back cut-out have its moment in the spotlight.Style: Shift DressDesign: FloralFabric: JacquardLength: MiniNeckline: SweetheartSleeve Length: Short Sleeve"
2161,None
2162,Style: Smock DressFabric: MeshLength: MiniNeckline: CrewSleeve Length: Long Sleeve
2163,"The jewel of any dress collection, this sequinned maxi dress was made for the red carpet. It shows off a sleek asymmetric neckline and seductively high hem split, complementing opulent crystal-strewn straps that snake beautifully around the back. Anchor the unique ombre palette with silver accessories.Style: A-Line DressFabric: Fancy FabricLength: MaxiNeckline: One ShoulderSleeve Length: Sleeveless"
2164,"Dripping in cascading crystals, this fringe maxi dress will make a truly spectacular addition to your occasionwear wardrobe. A draped corset detail flatters the silhouette, while mesh fabric and embellished details add a glamorous touch.Style: Bodycon DressFabric: Hand StitchLength: MaxiNeckline: CowlSleeve Length: Strappy"
2165,Style: A-Line DressDesign: PlainFabric: SequinLength: MaxiNeckline: V NeckSleeve Length: Long Sleeve
2166,Style: A-Line DressDesign: PlainFabric: Hand StitchLength: MaxiNeckline: CrewSleeve Length: Cap Sleeve
2167,Style: A-Line DressDesign: PlainFabric: MeshLength: MaxiNeckline: V NeckSleeve Length: Long Sleeve
2168,"Framed by a contemporary cutout back, this maxi dress flows with languid elegance - hosting an inspired cacophony of bright and beautiful floral embroidery. Balancing a round neckline with long sleeves, it defines the waist before flowing into an A-line skirt that lands at a graceful full length. Pair this captivating piece with contrasting stilettos for a vibrant ensemble that blooms with confidence.Style: Maxi DressDesign: FloralFabric: Hand StitchLength: MaxiNeckline: CrewSleeve Length: Long Sleeve"
2169,None
2170,"An effortlessly elegant dress for your special day, this dress is figure-hugging and floaty, with a sophisticated, off the shoulder sweetheart neckline, perfect for drawing attention to your stunning necklace.Style: Fit & Flare DressDesign: PlainFabric: YepkaLength: MaxiNeckline: BardotSleeve Length: Short Sleeve"
2171,Style: Knitted DressDesign: PrintFabric: KnittedLength: MiniNeckline: High NeckSleeve Length: Long Sleeve
2172,"This preppy-chic dress proves that tweed is a wardrobe hero. Combining a streamlined cut with short sleeves, textured trims and a nipped-in waistline, it makes a stylish choice for Christmas drinks, office parties or festive gatherings with friends.Style: Knitted DressFabric: KnittedLength: MiniSleeve Length: Short Sleeve"
2173,Style: Full Skirted DressDesign: FloralFabric: JacquardLength: MidiNeckline: SweetheartSleeve Length: Strappy
2174,Style: Swing DressLength: Midi
